,dataset,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,Features.Skew.StandardDeviation,Features.Skew.Mean,Labels.Skew.NonAggregated,Features.PearsonCorrelation.Mean,Features.PearsonCorrelation.StandardDeviation,FeaturesLabels.PearsonCorrelation.Mean,FeaturesLabels.PearsonCorrelation.StandardDeviation,Features.SpearmanCorrelation.Mean,Features.SpearmanCorrelation.StandardDeviation,FeaturesLabels.SpearmanCorrelation.Mean,FeaturesLabels.SpearmanCorrelation.StandardDeviation,Features.Kurtosis.Mean,Features.Kurtosis.StandardDeviation,Labels.Kurtosis.NonAggregated,Features.Mean.Mean,Features.Mean.StandardDeviation,Labels.Mean.NonAggregated,Unnamed: 143,instances,dimensionality,instances_with_missing_val,ratio_of_discrete_features,ratio_of_numeric_features,nonzero_vals_cnt,missing values,attributes total,attributes categorical,attributes numerical,algo_catboost,algo_mgbdt,algo_node_epsilon,algo_thundergbm,winning
10,acute-nephritis,-0.668321727,0.9117249759999999,0.999976317,-0.835611815,0.9117012240000001,-0.16928086,-0.16928086,-0.16928086,-0.666311427,0.72383659,0.9117249759999999,-0.6665245710000001,0.9117249759999999,0.970633511,-0.602668202,-0.66834548,0.64262892,-0.602692025,-0.169782538,-0.169782538,-0.169782538,0.691259051,-0.754726635,-0.602668202,0.8122085029999999,-0.602668202,-0.751963388,0.9117012240000001,-0.9616868479999999,0.9999761770000001,-0.10469923199999999,-0.10469923199999999,-0.10469923199999999,-0.368838028,0.827544918,1.0,-0.7920977659999999,1.0,0.882271457,-0.835611815,0.9117249759999999,-0.16928086,-0.16928086,-0.16928086,-0.6653562270000001,0.723860272,0.9117012240000001,-0.666548253,0.9117012240000001,0.971588711,-0.9616868479999999,-0.160817769,-0.160817769,-0.160817769,0.377578711,-0.7764758820000001,-0.9616868479999999,0.830922622,-0.9616868479999999,-0.8058030740000001,-0.10469923199999999,-0.10469923199999999,-0.10469923199999999,-0.367879997,0.827568671,0.9999761770000001,-0.792121519,0.9999761770000001,0.883229488,1.0,1.0,-0.16928086,-0.16928086,-0.10469923199999999,-0.16928086,-0.10469923199999999,-0.16928086,1.0,-0.16928086,-0.16928086,-0.10469923199999999,-0.16928086,-0.10469923199999999,-0.16928086,-0.16928086,-0.16928086,-0.10469923199999999,-0.16928086,-0.10469923199999999,-0.16928086,-0.23859482899999998,-0.368838028,0.295906848,-0.368838028,-0.636944938,0.827544918,-0.942687981,0.827544918,0.807231103,-0.7920977659999999,1.0,0.882271457,-0.7920977659999999,-0.7499190840000001,0.882271457,0.13888888900000002,0.083333333,0.222222222,0.305555556,0.0,0.0,0.111111111,0.027777778,1.0,0.0,0.0,0.0,0.027777778,0.027777778,0.0,0.0,0.055555556,0.055555556,0.305555556,0.7638888890000001,0.522625209,0.126953789,0.338061702,0.188759192,0.315028633,0.236542785,0.338243267,0.219063941,0.339485904,0.451157979,0.362360478,-1.653871927,0.457010391,-1.885714286,0.052082745,0.13779977,0.41666666700000005,,120,0.066666667,0,0,1,960,0,8,0,8,0,0,1,0,1.0
11,acute-nephritis,-0.668321727,0.9117249759999999,0.999976317,-0.835611815,0.9117012240000001,-0.16928086,-0.16928086,-0.16928086,-0.666311427,0.72383659,0.9117249759999999,-0.6665245710000001,0.9117249759999999,0.970633511,-0.602668202,-0.66834548,0.64262892,-0.602692025,-0.169782538,-0.169782538,-0.169782538,0.691259051,-0.754726635,-0.602668202,0.8122085029999999,-0.602668202,-0.751963388,0.9117012240000001,-0.9616868479999999,0.9999761770000001,-0.10469923199999999,-0.10469923199999999,-0.10469923199999999,-0.368838028,0.827544918,1.0,-0.7920977659999999,1.0,0.882271457,-0.835611815,0.9117249759999999,-0.16928086,-0.16928086,-0.16928086,-0.6653562270000001,0.723860272,0.9117012240000001,-0.666548253,0.9117012240000001,0.971588711,-0.9616868479999999,-0.160817769,-0.160817769,-0.160817769,0.377578711,-0.7764758820000001,-0.9616868479999999,0.830922622,-0.9616868479999999,-0.8058030740000001,-0.10469923199999999,-0.10469923199999999,-0.10469923199999999,-0.367879997,0.827568671,0.9999761770000001,-0.792121519,0.9999761770000001,0.883229488,1.0,1.0,-0.16928086,-0.16928086,-0.10469923199999999,-0.16928086,-0.10469923199999999,-0.16928086,1.0,-0.16928086,-0.16928086,-0.10469923199999999,-0.16928086,-0.10469923199999999,-0.16928086,-0.16928086,-0.16928086,-0.10469923199999999,-0.16928086,-0.10469923199999999,-0.16928086,-0.23859482899999998,-0.368838028,0.295906848,-0.368838028,-0.636944938,0.827544918,-0.942687981,0.827544918,0.807231103,-0.7920977659999999,1.0,0.882271457,-0.7920977659999999,-0.7499190840000001,0.882271457,0.13888888900000002,0.083333333,0.222222222,0.305555556,0.0,0.0,0.111111111,0.027777778,1.0,0.0,0.0,0.0,0.027777778,0.027777778,0.0,0.0,0.055555556,0.055555556,0.305555556,0.7638888890000001,0.522625209,0.126953789,0.338061702,0.188759192,0.315028633,0.236542785,0.338243267,0.219063941,0.339485904,0.451157979,0.362360478,-1.653871927,0.457010391,-1.885714286,0.052082745,0.13779977,0.41666666700000005,,120,0.066666667,0,0,1,960,0,8,0,8,1,0,0,0,0.0
12,analcatdata_asbestos,-0.014054259,0.853794795,0.944905379,-0.750589652,0.603986936,-0.302527137,0.476076564,0.473882554,-0.6976008890000001,0.3238772,0.88075294,0.353319658,0.982349754,0.872452481,0.33686415700000005,-0.18191452600000002,0.289396837,0.59447128,0.7250119209999999,0.21803230699999998,0.553767811,0.33846856299999994,-0.338731605,0.31838741,0.7754127540000001,-0.020885095,-0.294363721,0.693355504,-0.491934748,0.895440675,0.008984161,0.682985561,0.77548107,-0.43705701799999996,-0.055985319000000006,0.987975505,0.648961302,0.8514985,0.575411631,-0.8374554540000001,0.409633546,-0.43521819100000003,0.334432331,0.271739315,-0.77085858,0.462150668,0.7182549540000001,0.20096416600000003,0.946777718,0.9657773479999999,-0.26905725,0.543671804,-0.229982335,-0.18794691,0.635224339,-0.465879944,-0.49052070200000003,0.019718766999999998,-0.743187072,-0.860892575,0.260489549,0.660590581,0.816424502,-0.101667935,-0.237284183,0.864988442,0.753236615,0.5991828539999999,0.294182651,-0.09023857800000001,0.326053448,0.327765947,-0.543560267,-0.00060839,0.629068572,-0.33620628799999996,-0.507518688,0.6868882740000001,-0.057259097,-0.05917947,0.634050442,0.310027793,0.514655614,0.267426155,0.0052442059999999995,-0.32202808,0.7306686440000001,0.626540413,0.47248370799999995,0.167035187,-0.28162230899999996,-0.487558812,-0.152932827,-0.685928379,-0.744453687,-0.014528164,-0.45176759200000005,0.294912608,0.587057464,0.6432438460000001,0.87010696,0.601399098,0.34996350200000004,0.053803885,0.867917068,0.0,0.16,0.32,0.16,0.16,0.56,0.32,0.4,0.32,0.64,0.32,0.08,0.64,0.8,0.4,0.56,0.96,0.48,0.72,1.0,,,,,,,,,,,,,,,,,,,83,0.048192770999999995,0,0,1,332,0,4,0,4,0,1,0,0,0.0
13,analcatdata_asbestos,-0.014054259,0.853794795,0.944905379,-0.750589652,0.603986936,-0.302527137,0.476076564,0.473882554,-0.6976008890000001,0.3238772,0.88075294,0.353319658,0.982349754,0.872452481,0.33686415700000005,-0.18191452600000002,0.289396837,0.59447128,0.7250119209999999,0.21803230699999998,0.553767811,0.33846856299999994,-0.338731605,0.31838741,0.7754127540000001,-0.020885095,-0.294363721,0.693355504,-0.491934748,0.895440675,0.008984161,0.682985561,0.77548107,-0.43705701799999996,-0.055985319000000006,0.987975505,0.648961302,0.8514985,0.575411631,-0.8374554540000001,0.409633546,-0.43521819100000003,0.334432331,0.271739315,-0.77085858,0.462150668,0.7182549540000001,0.20096416600000003,0.946777718,0.9657773479999999,-0.26905725,0.543671804,-0.229982335,-0.18794691,0.635224339,-0.465879944,-0.49052070200000003,0.019718766999999998,-0.743187072,-0.860892575,0.260489549,0.660590581,0.816424502,-0.101667935,-0.237284183,0.864988442,0.753236615,0.5991828539999999,0.294182651,-0.09023857800000001,0.326053448,0.327765947,-0.543560267,-0.00060839,0.629068572,-0.33620628799999996,-0.507518688,0.6868882740000001,-0.057259097,-0.05917947,0.634050442,0.310027793,0.514655614,0.267426155,0.0052442059999999995,-0.32202808,0.7306686440000001,0.626540413,0.47248370799999995,0.167035187,-0.28162230899999996,-0.487558812,-0.152932827,-0.685928379,-0.744453687,-0.014528164,-0.45176759200000005,0.294912608,0.587057464,0.6432438460000001,0.87010696,0.601399098,0.34996350200000004,0.053803885,0.867917068,0.0,0.16,0.32,0.16,0.16,0.56,0.32,0.4,0.32,0.64,0.32,0.08,0.64,0.8,0.4,0.56,0.96,0.48,0.72,1.0,,,,,,,,,,,,,,,,,,,83,0.048192770999999995,0,0,1,332,0,4,0,4,0,0,0,1,0.0
14,analcatdata_asbestos,-0.014054259,0.853794795,0.944905379,-0.750589652,0.603986936,-0.302527137,0.476076564,0.473882554,-0.6976008890000001,0.3238772,0.88075294,0.353319658,0.982349754,0.872452481,0.33686415700000005,-0.18191452600000002,0.289396837,0.59447128,0.7250119209999999,0.21803230699999998,0.553767811,0.33846856299999994,-0.338731605,0.31838741,0.7754127540000001,-0.020885095,-0.294363721,0.693355504,-0.491934748,0.895440675,0.008984161,0.682985561,0.77548107,-0.43705701799999996,-0.055985319000000006,0.987975505,0.648961302,0.8514985,0.575411631,-0.8374554540000001,0.409633546,-0.43521819100000003,0.334432331,0.271739315,-0.77085858,0.462150668,0.7182549540000001,0.20096416600000003,0.946777718,0.9657773479999999,-0.26905725,0.543671804,-0.229982335,-0.18794691,0.635224339,-0.465879944,-0.49052070200000003,0.019718766999999998,-0.743187072,-0.860892575,0.260489549,0.660590581,0.816424502,-0.101667935,-0.237284183,0.864988442,0.753236615,0.5991828539999999,0.294182651,-0.09023857800000001,0.326053448,0.327765947,-0.543560267,-0.00060839,0.629068572,-0.33620628799999996,-0.507518688,0.6868882740000001,-0.057259097,-0.05917947,0.634050442,0.310027793,0.514655614,0.267426155,0.0052442059999999995,-0.32202808,0.7306686440000001,0.626540413,0.47248370799999995,0.167035187,-0.28162230899999996,-0.487558812,-0.152932827,-0.685928379,-0.744453687,-0.014528164,-0.45176759200000005,0.294912608,0.587057464,0.6432438460000001,0.87010696,0.601399098,0.34996350200000004,0.053803885,0.867917068,0.0,0.16,0.32,0.16,0.16,0.56,0.32,0.4,0.32,0.64,0.32,0.08,0.64,0.8,0.4,0.56,0.96,0.48,0.72,1.0,,,,,,,,,,,,,,,,,,,83,0.048192770999999995,0,0,1,332,0,4,0,4,0,0,1,0,0.0
15,analcatdata_asbestos,-0.014054259,0.853794795,0.944905379,-0.750589652,0.603986936,-0.302527137,0.476076564,0.473882554,-0.6976008890000001,0.3238772,0.88075294,0.353319658,0.982349754,0.872452481,0.33686415700000005,-0.18191452600000002,0.289396837,0.59447128,0.7250119209999999,0.21803230699999998,0.553767811,0.33846856299999994,-0.338731605,0.31838741,0.7754127540000001,-0.020885095,-0.294363721,0.693355504,-0.491934748,0.895440675,0.008984161,0.682985561,0.77548107,-0.43705701799999996,-0.055985319000000006,0.987975505,0.648961302,0.8514985,0.575411631,-0.8374554540000001,0.409633546,-0.43521819100000003,0.334432331,0.271739315,-0.77085858,0.462150668,0.7182549540000001,0.20096416600000003,0.946777718,0.9657773479999999,-0.26905725,0.543671804,-0.229982335,-0.18794691,0.635224339,-0.465879944,-0.49052070200000003,0.019718766999999998,-0.743187072,-0.860892575,0.260489549,0.660590581,0.816424502,-0.101667935,-0.237284183,0.864988442,0.753236615,0.5991828539999999,0.294182651,-0.09023857800000001,0.326053448,0.327765947,-0.543560267,-0.00060839,0.629068572,-0.33620628799999996,-0.507518688,0.6868882740000001,-0.057259097,-0.05917947,0.634050442,0.310027793,0.514655614,0.267426155,0.0052442059999999995,-0.32202808,0.7306686440000001,0.626540413,0.47248370799999995,0.167035187,-0.28162230899999996,-0.487558812,-0.152932827,-0.685928379,-0.744453687,-0.014528164,-0.45176759200000005,0.294912608,0.587057464,0.6432438460000001,0.87010696,0.601399098,0.34996350200000004,0.053803885,0.867917068,0.0,0.16,0.32,0.16,0.16,0.56,0.32,0.4,0.32,0.64,0.32,0.08,0.64,0.8,0.4,0.56,0.96,0.48,0.72,1.0,,,,,,,,,,,,,,,,,,,83,0.048192770999999995,0,0,1,332,0,4,0,4,1,0,0,0,1.0
16,analcatdata_boxing1,0.138858268,0.9744132990000001,0.9940250009999999,-0.8856320520000001,0.9222724290000001,-0.16254205800000002,0.961512445,0.673564446,-0.71373874,0.961017756,0.97427617,0.601228358,0.995519688,0.981651132,0.12424846,0.141890816,-0.1463641,0.188961789,0.8996424820000001,0.073742881,0.362741362,0.38512476799999995,0.19975984800000002,0.140013583,0.7626101059999999,0.135833309,0.13284919,0.948610429,-0.833955714,0.9735669990000001,-0.212286718,0.976625519,0.771441926,-0.641374557,0.897118422,0.9948261820000001,0.52971252,0.9727592190000001,0.920946695,-0.8964003559999999,0.88698571,-0.13810914900000001,0.9397008840000001,0.622434446,-0.7325572340000001,0.974039544,0.9500688429999999,0.619948347,0.989952157,0.995259749,-0.796370404,0.096538409,-0.812656864,-0.585074313,0.6963634609999999,-0.884744615,-0.842029678,-0.5824143070000001,-0.882922368,-0.893049722,-0.162241164,0.944256931,0.847533579,-0.5154569689999999,0.827172516,0.966340772,0.495665384,0.926515592,0.849371443,-0.259759043,0.051047298,0.542549354,-0.073526622,-0.188684422,0.59609809,-0.171894052,-0.127144018,0.714796687,-0.663046994,0.891504849,0.95737676,0.49730557299999995,0.9679683240000001,0.9132702659999999,-0.16945116699999999,0.5595523579999999,0.774779413,0.441636521,0.66719167,0.575658118,-0.706297768,-0.644001375,-0.241041595,-0.702995365,-0.747504992,0.900714337,0.662044438,0.95417965,0.977557242,0.547739289,0.966989456,0.9249523270000001,0.592575532,0.620755995,0.975118548,0.0,0.207792208,0.15584415599999998,0.07792207799999999,0.07792207799999999,0.0,0.0,0.07792207799999999,0.207792208,0.025974026,0.07792207799999999,0.207792208,0.0,0.051948052,0.07792207799999999,0.181818182,0.207792208,0.103896104,0.181818182,1.0,,,,,,,,,,,,,,,,,,,120,0.033333333,0,0,1,480,0,4,0,4,0,1,0,0,0.0
17,analcatdata_boxing1,0.138858268,0.9744132990000001,0.9940250009999999,-0.8856320520000001,0.9222724290000001,-0.16254205800000002,0.961512445,0.673564446,-0.71373874,0.961017756,0.97427617,0.601228358,0.995519688,0.981651132,0.12424846,0.141890816,-0.1463641,0.188961789,0.8996424820000001,0.073742881,0.362741362,0.38512476799999995,0.19975984800000002,0.140013583,0.7626101059999999,0.135833309,0.13284919,0.948610429,-0.833955714,0.9735669990000001,-0.212286718,0.976625519,0.771441926,-0.641374557,0.897118422,0.9948261820000001,0.52971252,0.9727592190000001,0.920946695,-0.8964003559999999,0.88698571,-0.13810914900000001,0.9397008840000001,0.622434446,-0.7325572340000001,0.974039544,0.9500688429999999,0.619948347,0.989952157,0.995259749,-0.796370404,0.096538409,-0.812656864,-0.585074313,0.6963634609999999,-0.884744615,-0.842029678,-0.5824143070000001,-0.882922368,-0.893049722,-0.162241164,0.944256931,0.847533579,-0.5154569689999999,0.827172516,0.966340772,0.495665384,0.926515592,0.849371443,-0.259759043,0.051047298,0.542549354,-0.073526622,-0.188684422,0.59609809,-0.171894052,-0.127144018,0.714796687,-0.663046994,0.891504849,0.95737676,0.49730557299999995,0.9679683240000001,0.9132702659999999,-0.16945116699999999,0.5595523579999999,0.774779413,0.441636521,0.66719167,0.575658118,-0.706297768,-0.644001375,-0.241041595,-0.702995365,-0.747504992,0.900714337,0.662044438,0.95417965,0.977557242,0.547739289,0.966989456,0.9249523270000001,0.592575532,0.620755995,0.975118548,0.0,0.207792208,0.15584415599999998,0.07792207799999999,0.07792207799999999,0.0,0.0,0.07792207799999999,0.207792208,0.025974026,0.07792207799999999,0.207792208,0.0,0.051948052,0.07792207799999999,0.181818182,0.207792208,0.103896104,0.181818182,1.0,,,,,,,,,,,,,,,,,,,120,0.033333333,0,0,1,480,0,4,0,4,0,0,0,1,0.0
18,analcatdata_boxing1,0.138858268,0.9744132990000001,0.9940250009999999,-0.8856320520000001,0.9222724290000001,-0.16254205800000002,0.961512445,0.673564446,-0.71373874,0.961017756,0.97427617,0.601228358,0.995519688,0.981651132,0.12424846,0.141890816,-0.1463641,0.188961789,0.8996424820000001,0.073742881,0.362741362,0.38512476799999995,0.19975984800000002,0.140013583,0.7626101059999999,0.135833309,0.13284919,0.948610429,-0.833955714,0.9735669990000001,-0.212286718,0.976625519,0.771441926,-0.641374557,0.897118422,0.9948261820000001,0.52971252,0.9727592190000001,0.920946695,-0.8964003559999999,0.88698571,-0.13810914900000001,0.9397008840000001,0.622434446,-0.7325572340000001,0.974039544,0.9500688429999999,0.619948347,0.989952157,0.995259749,-0.796370404,0.096538409,-0.812656864,-0.585074313,0.6963634609999999,-0.884744615,-0.842029678,-0.5824143070000001,-0.882922368,-0.893049722,-0.162241164,0.944256931,0.847533579,-0.5154569689999999,0.827172516,0.966340772,0.495665384,0.926515592,0.849371443,-0.259759043,0.051047298,0.542549354,-0.073526622,-0.188684422,0.59609809,-0.171894052,-0.127144018,0.714796687,-0.663046994,0.891504849,0.95737676,0.49730557299999995,0.9679683240000001,0.9132702659999999,-0.16945116699999999,0.5595523579999999,0.774779413,0.441636521,0.66719167,0.575658118,-0.706297768,-0.644001375,-0.241041595,-0.702995365,-0.747504992,0.900714337,0.662044438,0.95417965,0.977557242,0.547739289,0.966989456,0.9249523270000001,0.592575532,0.620755995,0.975118548,0.0,0.207792208,0.15584415599999998,0.07792207799999999,0.07792207799999999,0.0,0.0,0.07792207799999999,0.207792208,0.025974026,0.07792207799999999,0.207792208,0.0,0.051948052,0.07792207799999999,0.181818182,0.207792208,0.103896104,0.181818182,1.0,,,,,,,,,,,,,,,,,,,120,0.033333333,0,0,1,480,0,4,0,4,0,0,1,0,0.0
19,analcatdata_boxing1,0.138858268,0.9744132990000001,0.9940250009999999,-0.8856320520000001,0.9222724290000001,-0.16254205800000002,0.961512445,0.673564446,-0.71373874,0.961017756,0.97427617,0.601228358,0.995519688,0.981651132,0.12424846,0.141890816,-0.1463641,0.188961789,0.8996424820000001,0.073742881,0.362741362,0.38512476799999995,0.19975984800000002,0.140013583,0.7626101059999999,0.135833309,0.13284919,0.948610429,-0.833955714,0.9735669990000001,-0.212286718,0.976625519,0.771441926,-0.641374557,0.897118422,0.9948261820000001,0.52971252,0.9727592190000001,0.920946695,-0.8964003559999999,0.88698571,-0.13810914900000001,0.9397008840000001,0.622434446,-0.7325572340000001,0.974039544,0.9500688429999999,0.619948347,0.989952157,0.995259749,-0.796370404,0.096538409,-0.812656864,-0.585074313,0.6963634609999999,-0.884744615,-0.842029678,-0.5824143070000001,-0.882922368,-0.893049722,-0.162241164,0.944256931,0.847533579,-0.5154569689999999,0.827172516,0.966340772,0.495665384,0.926515592,0.849371443,-0.259759043,0.051047298,0.542549354,-0.073526622,-0.188684422,0.59609809,-0.171894052,-0.127144018,0.714796687,-0.663046994,0.891504849,0.95737676,0.49730557299999995,0.9679683240000001,0.9132702659999999,-0.16945116699999999,0.5595523579999999,0.774779413,0.441636521,0.66719167,0.575658118,-0.706297768,-0.644001375,-0.241041595,-0.702995365,-0.747504992,0.900714337,0.662044438,0.95417965,0.977557242,0.547739289,0.966989456,0.9249523270000001,0.592575532,0.620755995,0.975118548,0.0,0.207792208,0.15584415599999998,0.07792207799999999,0.07792207799999999,0.0,0.0,0.07792207799999999,0.207792208,0.025974026,0.07792207799999999,0.207792208,0.0,0.051948052,0.07792207799999999,0.181818182,0.207792208,0.103896104,0.181818182,1.0,,,,,,,,,,,,,,,,,,,120,0.033333333,0,0,1,480,0,4,0,4,1,0,0,0,1.0
20,analcatdata_broadwaymult,-0.452664325,0.956637437,0.988880092,-0.948162196,0.829738049,-0.712800553,0.946737665,0.6159343829999999,-0.8811706840000001,0.8218839170000001,0.929300001,0.49241745299999995,0.9956298170000001,0.968144847,-0.40675560200000005,-0.464961649,0.41308389100000004,-0.251794487,0.781117891,-0.330651585,0.014806281000000001,0.570379151,-0.310114479,-0.426188605,0.309391708,-0.432432696,-0.47263571299999996,0.9073677379999999,-0.864116232,0.9447506999999999,-0.750383795,0.949780983,0.78240274,-0.7497992059999999,0.66932161,0.991624671,0.381461292,0.9364384720000001,0.860472778,-0.9594890140000001,0.749383864,-0.675570133,0.91605426,0.512475464,-0.9193126,0.866090195,0.8720923,0.519996317,0.993196403,0.9935303440000001,-0.719153432,0.5976135029999999,-0.8985847140000001,-0.48601475200000005,0.91229268,-0.823119582,-0.819840598,-0.55011729,-0.9607951690000001,-0.95279803,-0.667686443,0.871730435,0.898936724,-0.539697737,0.47463793600000004,0.9546657390000001,0.300402371,0.801092976,0.67904633,-0.6469481739999999,-0.456837958,0.650977431,-0.45212431399999997,-0.778177663,0.09282631300000001,-0.675405467,-0.6460356079999999,0.689087638,-0.7901758809999999,0.702095171,0.9081534640000001,0.512201856,0.947619518,0.882450284,-0.285940614,0.260782673,0.8086415259999999,0.334095515,0.573817783,0.430879061,-0.813337938,-0.706957665,-0.501170396,-0.8953544259999999,-0.936126758,0.617375515,0.620332843,0.835092871,0.886470768,0.310684477,0.900798047,0.820484522,0.5258329,0.527199184,0.977165325,0.218181818,0.254545455,0.254545455,0.181818182,0.109090909,0.327272727,0.072727273,0.072727273,0.0,0.0,0.072727273,0.0,0.036363636,0.181818182,0.145454545,0.290909091,0.254545455,0.145454545,0.47272727299999995,1.0,0.48097364299999995,0.11092481300000001,0.668487532,0.33419309,0.413128327,0.5,0.5,0.19169596,0.17467583399999997,0.280383043,0.415548431,-1.111792097,0.33816181,-1.0356942040000001,21.00088177,31.67918619,2.0,,285,0.028070175,18,0,1,2253,27,8,0,8,0,1,0,0,0.0
21,analcatdata_broadwaymult,-0.452664325,0.956637437,0.988880092,-0.948162196,0.829738049,-0.712800553,0.946737665,0.6159343829999999,-0.8811706840000001,0.8218839170000001,0.929300001,0.49241745299999995,0.9956298170000001,0.968144847,-0.40675560200000005,-0.464961649,0.41308389100000004,-0.251794487,0.781117891,-0.330651585,0.014806281000000001,0.570379151,-0.310114479,-0.426188605,0.309391708,-0.432432696,-0.47263571299999996,0.9073677379999999,-0.864116232,0.9447506999999999,-0.750383795,0.949780983,0.78240274,-0.7497992059999999,0.66932161,0.991624671,0.381461292,0.9364384720000001,0.860472778,-0.9594890140000001,0.749383864,-0.675570133,0.91605426,0.512475464,-0.9193126,0.866090195,0.8720923,0.519996317,0.993196403,0.9935303440000001,-0.719153432,0.5976135029999999,-0.8985847140000001,-0.48601475200000005,0.91229268,-0.823119582,-0.819840598,-0.55011729,-0.9607951690000001,-0.95279803,-0.667686443,0.871730435,0.898936724,-0.539697737,0.47463793600000004,0.9546657390000001,0.300402371,0.801092976,0.67904633,-0.6469481739999999,-0.456837958,0.650977431,-0.45212431399999997,-0.778177663,0.09282631300000001,-0.675405467,-0.6460356079999999,0.689087638,-0.7901758809999999,0.702095171,0.9081534640000001,0.512201856,0.947619518,0.882450284,-0.285940614,0.260782673,0.8086415259999999,0.334095515,0.573817783,0.430879061,-0.813337938,-0.706957665,-0.501170396,-0.8953544259999999,-0.936126758,0.617375515,0.620332843,0.835092871,0.886470768,0.310684477,0.900798047,0.820484522,0.5258329,0.527199184,0.977165325,0.218181818,0.254545455,0.254545455,0.181818182,0.109090909,0.327272727,0.072727273,0.072727273,0.0,0.0,0.072727273,0.0,0.036363636,0.181818182,0.145454545,0.290909091,0.254545455,0.145454545,0.47272727299999995,1.0,0.48097364299999995,0.11092481300000001,0.668487532,0.33419309,0.413128327,0.5,0.5,0.19169596,0.17467583399999997,0.280383043,0.415548431,-1.111792097,0.33816181,-1.0356942040000001,21.00088177,31.67918619,2.0,,285,0.028070175,18,0,1,2253,27,8,0,8,0,0,0,1,0.0
22,analcatdata_broadwaymult,-0.452664325,0.956637437,0.988880092,-0.948162196,0.829738049,-0.712800553,0.946737665,0.6159343829999999,-0.8811706840000001,0.8218839170000001,0.929300001,0.49241745299999995,0.9956298170000001,0.968144847,-0.40675560200000005,-0.464961649,0.41308389100000004,-0.251794487,0.781117891,-0.330651585,0.014806281000000001,0.570379151,-0.310114479,-0.426188605,0.309391708,-0.432432696,-0.47263571299999996,0.9073677379999999,-0.864116232,0.9447506999999999,-0.750383795,0.949780983,0.78240274,-0.7497992059999999,0.66932161,0.991624671,0.381461292,0.9364384720000001,0.860472778,-0.9594890140000001,0.749383864,-0.675570133,0.91605426,0.512475464,-0.9193126,0.866090195,0.8720923,0.519996317,0.993196403,0.9935303440000001,-0.719153432,0.5976135029999999,-0.8985847140000001,-0.48601475200000005,0.91229268,-0.823119582,-0.819840598,-0.55011729,-0.9607951690000001,-0.95279803,-0.667686443,0.871730435,0.898936724,-0.539697737,0.47463793600000004,0.9546657390000001,0.300402371,0.801092976,0.67904633,-0.6469481739999999,-0.456837958,0.650977431,-0.45212431399999997,-0.778177663,0.09282631300000001,-0.675405467,-0.6460356079999999,0.689087638,-0.7901758809999999,0.702095171,0.9081534640000001,0.512201856,0.947619518,0.882450284,-0.285940614,0.260782673,0.8086415259999999,0.334095515,0.573817783,0.430879061,-0.813337938,-0.706957665,-0.501170396,-0.8953544259999999,-0.936126758,0.617375515,0.620332843,0.835092871,0.886470768,0.310684477,0.900798047,0.820484522,0.5258329,0.527199184,0.977165325,0.218181818,0.254545455,0.254545455,0.181818182,0.109090909,0.327272727,0.072727273,0.072727273,0.0,0.0,0.072727273,0.0,0.036363636,0.181818182,0.145454545,0.290909091,0.254545455,0.145454545,0.47272727299999995,1.0,0.48097364299999995,0.11092481300000001,0.668487532,0.33419309,0.413128327,0.5,0.5,0.19169596,0.17467583399999997,0.280383043,0.415548431,-1.111792097,0.33816181,-1.0356942040000001,21.00088177,31.67918619,2.0,,285,0.028070175,18,0,1,2253,27,8,0,8,0,0,1,0,0.0
