"att1","att2","att3","att4","att5","att6","binaryClass"
2,0,2,130.512861,1.235498,1776.552172,N
2,0,2,132.273861,1.291296,2050.732829,N
2,0,2,133.474861,1.241368,2036.58768,N
2,0,2,132.026861,1.257644,2090.139034,N
2,0,2,139.816861,1.462808,2377.896613,N
2,0,2,127.808861,1.334426,1988.104822,N
2,0,2,134.307861,1.358334,2068.635969,N
2,0,2,138.443861,1.417581,2797.936673,N
2,0,2,131.918861,1.365235,1860.011587,N
2,0,2,125.831861,1.254208,1852.241551,N
2,0,2,122.450861,1.38839,2048.900414,N
2,0,2,128.668861,1.192144,1902.619483,N
2,0,2,131.554861,1.327085,2967.872238,N
2,0,2,125.046861,1.353733,2248.211841,N
2,0,2,134.746861,1.295425,1750.978168,N
2,0,2,131.256861,1.256051,1709.866945,N
2,0,2,126.527861,1.30506,2250.359111,N
2,0,2,129.296861,1.329185,1907.43411,N
2,0,2,133.398861,1.29455,2121.614274,N
2,0,2,135.408861,1.392017,2407.18951,N
2,0,2,131.232861,1.274285,1785.374617,N
2,0,2,129.528861,1.279135,1872.963289,N
2,0,2,128.676861,1.286587,1777.753184,N
2,0,2,136.128861,1.324969,2154.672999,N
2,0,2,140.304861,1.441392,2519.99986,N
2,0,2,136.020861,1.309194,1782.998221,N
2,0,2,138.972861,1.308967,2188.831933,N
2,0,2,132.390861,1.28782,1863.827867,N
2,0,2,129.562861,1.252884,2117.851821,N
2,0,2,128.254861,1.328211,1889.027063,N
2,0,2,125.956861,1.286337,1810.839013,N
2,0,2,131.198861,1.339871,2094.817373,N
2,0,2,132.736861,1.385879,1963.767182,N
2,0,2,133.911861,1.37846,1917.921424,N
1,1,1,133.447861,1.221363,2124.816323,N
2,0,2,129.404861,1.330296,2059.806534,N
2,0,2,132.836861,1.277805,1836.407664,N
2,0,2,133.134861,1.313941,1880.996046,N
2,1,3,141.726861,1.376182,2574.034752,N
2,0,2,125.856861,1.232347,1721.659503,N
2,0,2,136.747861,1.363863,2222.478423,N
2,0,2,128.528861,1.260791,2036.148964,N
2,0,2,133.068861,1.352777,1753.588754,N
2,0,2,136.019861,1.340774,2164.1778,N
2,0,2,134.018861,1.265839,1898.301427,N
2,0,2,133.266861,1.293269,1878.885378,N
2,0,2,131.364861,1.285505,1949.705089,N
2,0,2,133.258861,1.252359,1958.511863,N
2,0,2,125.368861,1.263068,2031.281448,N
2,0,2,138.095861,1.456876,2212.692582,N
2,0,2,127.990861,1.193613,1837.066641,N
2,0,2,139.352861,1.329705,2039.979949,N
2,0,2,134.431861,1.296923,2001.014145,N
2,0,2,131.752861,1.285441,1788.366626,N
2,0,2,122.523861,1.209959,1654.651707,N
1,1,1,134.632861,1.509539,3598.942779,N
1,1,1,136.938861,1.45077,3536.37416,N
1,1,1,161.782861,1.629932,5845.270941,N
1,1,1,133.490861,1.473635,3724.809452,N
1,1,1,166.546861,1.848482,6782.349521,N
1,1,1,127.230861,1.417616,2834.117472,N
1,1,1,135.260861,1.495467,3592.353529,N
1,1,1,134.374861,1.414656,3335.647878,N
1,1,1,133.862861,1.420187,3675.347469,N
1,1,1,137.616861,1.411906,3772.102425,N
1,1,1,138.816861,1.510611,3958.131954,N
1,1,1,138.650861,1.451608,3776.501007,N
1,1,1,145.482861,1.596269,4437.112998,N
1,1,1,134.110861,1.387921,3158.131629,N
1,1,1,143.332861,1.556284,4119.686803,N
1,1,1,137.376861,1.478531,3882.010465,N
1,1,1,149.534861,1.514282,4363.931375,N
1,1,1,139.188861,1.36125,3415.757077,N
1,1,1,143.298861,1.432786,4600.991649,N
1,1,1,128.469861,1.404298,3095.057527,N
1,1,1,134.920861,1.559018,3429.917439,N
1,1,1,150.874861,1.702441,4716.158306,N
1,1,1,131.778861,1.421388,3017.269037,N
1,1,1,133.820861,1.400076,3309.147418,N
1,1,1,133.688861,1.416339,3347.27832,N
1,1,1,157.680861,1.589619,5287.677612,N
1,1,1,147.854861,1.423925,3669.320722,N
1,1,1,128.775861,1.367185,2948.401601,N
1,1,1,142.588861,1.61934,4173.608132,N
1,1,1,133.812861,1.435998,3300.499158,N
1,1,1,151.742861,1.603092,5137.84819,N
1,1,1,133.622861,1.33688,3103.297143,N
1,1,1,171.516861,1.624576,6554.344946,N
1,1,1,139.096861,1.450297,3412.500862,N
1,1,1,134.432861,1.362228,3336.496211,N
1,1,1,137.988861,1.413854,3551.972457,N
1,1,1,153.562861,1.645564,4823.132617,N
1,1,1,138.088861,1.465022,3653.943895,N
1,1,1,162.286861,1.573958,5573.324353,N
1,1,1,148.698861,1.583194,4722.321164,N
1,1,1,145.880861,1.631792,4727.127674,N
1,1,1,137.758861,1.432438,3896.595359,N
1,1,1,129.536861,1.281572,3024.629928,N
1,1,1,141.810861,1.490865,3927.745016,N
1,1,1,141.486861,1.405865,3506.943928,N
1,1,1,135.028861,1.414662,3033.30714,N
1,2,2,159.598861,1.608955,5502.827209,N
1,1,1,136.252861,1.459019,3523.050061,N
1,1,1,144.804861,1.536273,4127.367857,N
1,1,1,162.790861,1.705517,5963.337205,N
1,1,1,133.126861,1.336972,2968.131873,N
1,1,1,142.992861,1.440626,4567.220105,N
1,1,1,161.202861,1.669421,5656.882778,N
1,2,1,139.850861,1.458158,3524.816504,N
1,1,1,140.214861,1.389782,3632.041577,N
1,1,1,137.038861,1.378883,3360.468494,N
0,3,1,180.340861,1.974264,10788.408397,N
1,1,1,129.330861,1.291504,2478.487674,N
1,1,1,138.840861,1.476135,3995.812068,N
1,1,1,134.970861,1.428913,3370.497447,N
1,1,1,134.796861,1.340223,3433.305405,N
1,1,1,129.826861,1.352719,2943.229821,N
1,1,1,144.994861,1.582557,4458.557371,N
1,1,1,130.894861,1.485332,3634.474219,N
1,1,1,153.082861,1.549213,5036.120711,N
1,1,1,135.772861,1.437404,3501.144668,N
1,1,1,128.180861,1.303085,2349.582604,N
1,1,1,138.270861,1.497997,4050.590448,N
1,1,1,137.608861,1.432826,3886.525414,N
1,1,1,141.528861,1.53556,3979.06929,N
1,1,1,177.470861,1.762322,6732.361475,N
1,1,1,140.494861,1.446224,3752.246386,N
1,1,1,157.770861,1.501162,5613.315099,N
1,1,1,133.358861,1.370034,3378.034885,N
1,1,1,145.662861,1.514625,3993.685699,N
1,1,1,130.380861,1.486734,3279.727211,N
1,1,1,156.952861,1.685543,5663.024169,N
1,1,1,136.888861,1.410044,3564.512916,N
1,1,1,136.790861,1.384336,3384.28946,N
1,1,1,141.982861,1.501036,3979.9499,N
1,1,1,150.428861,1.510733,4752.267346,N
1,1,1,138.261861,1.469979,3464.45338,N
1,1,1,130.214861,1.317787,2707.995327,N
1,1,1,134.672861,1.340656,2783.463557,N
1,1,1,123.236861,1.400701,2867.356515,N
1,1,1,164.800861,1.583437,5914.604864,N
1,1,1,154.884861,1.451577,4985.377018,N
1,1,1,141.462861,1.427947,3822.61863,N
1,1,1,131.596861,1.338682,3078.477817,N
1,1,1,134.144861,1.464134,3608.452753,N
1,1,1,141.346861,1.401002,3372.372194,N
1,1,1,138.460861,1.411262,3502.29951,N
1,1,1,133.920861,1.564621,3808.021317,N
1,1,1,146.350861,1.563774,4257.202425,N
1,1,1,136.988861,1.412959,3650.416823,N
1,1,1,142.016861,1.478723,4026.338356,N
1,1,1,155.008861,1.653914,5159.228493,N
1,1,1,140.264861,1.510713,4096.720409,N
1,1,1,132.522861,1.489415,3423.617981,N
1,1,1,139.850861,1.535636,4077.83686,N
1,1,1,148.128861,1.684989,4755.585078,N
1,1,1,133.564861,1.429206,3456.270609,N
1,1,1,130.578861,1.441489,3346.083932,N
1,1,1,135.070861,1.437074,3605.527977,N
1,1,1,138.576861,1.442905,3575.016364,N
1,1,1,143.736861,1.373109,3940.943157,N
1,1,1,137.930861,1.353019,3194.798349,N
0,3,1,186.312861,1.950606,11687.239766,N
1,1,1,135.326861,1.375732,2986.026595,N
1,1,1,133.812861,1.555376,3787.03556,N
1,1,1,131.910861,1.340135,2746.513927,N
1,1,1,135.102861,1.464756,3662.653051,N
1,1,1,130.702861,1.442858,3076.358131,N
1,1,1,138.724861,1.516395,3861.449762,N
1,1,1,142.372861,1.539036,4074.165662,N
1,1,1,130.852861,1.430346,3260.08949,N
1,1,1,140.610861,1.547502,4022.354174,N
1,1,1,132.472861,1.419565,3442.718957,N
1,1,1,151.162861,1.542743,4900.632511,N
1,1,1,135.574861,1.437334,4073.644988,N
1,1,1,140.403861,1.630603,3943.380566,N
1,1,1,150.360861,1.503396,4641.723604,N
1,1,1,143.026861,1.613885,4249.885793,N
1,1,1,138.906861,1.381086,3649.431492,N
1,1,1,141.974861,1.468318,3893.038859,N
1,1,1,144.994861,1.584932,4479.01039,N
1,1,1,141.256861,1.56658,4140.395264,N
1,1,1,145.862861,1.367023,4350.236175,N
1,1,1,159.358861,1.615849,5586.482263,N
1,1,1,148.450861,1.623929,4380.418535,N
1,1,1,135.168861,1.538819,3747.219262,N
1,2,2,149.890861,1.65977,4528.578862,N
1,1,1,133.382861,1.534821,3755.549532,N
1,1,1,133.564861,1.349087,3301.989829,N
1,1,1,138.650861,1.420637,3690.079426,N
1,1,1,128.230861,1.30956,2741.03901,N
1,1,1,161.500861,1.573794,5848.755866,N
1,1,1,144.514861,1.565643,3954.637728,N
1,1,1,142.098861,1.5065,3962.68766,N
1,1,1,149.634861,1.542364,4258.511802,N
1,1,1,135.954861,1.416569,3366.193694,N
1,1,1,130.926861,1.237328,2435.214416,N
1,1,1,144.712861,1.469243,4203.445812,N
1,1,1,135.722861,1.48025,3505.5015,N
1,1,1,137.220861,1.509045,3737.864996,N
0,2,0,177.752861,1.948869,9450.666318,N
1,1,1,138.558861,1.482644,3905.883497,N
1,1,1,134.688861,1.338318,3260.97243,N
1,1,1,136.872861,1.418415,3703.130347,N
1,1,1,134.928861,1.321973,3476.298443,N
1,1,1,128.594861,1.283351,2595.600228,N
0,2,0,195.864861,2.062003,8714.098781,N
0,2,0,183.906861,1.976439,9575.16658,N
1,1,1,131.686861,1.473021,3127.842539,N
0,2,0,138.732861,1.397708,3486.447016,N
1,1,1,134.598861,1.521221,3870.753021,N
1,1,1,135.186861,1.35766,3049.169759,N
1,1,1,137.186861,1.450333,3740.476333,N
1,1,1,137.502861,1.403331,3465.855896,N
1,1,1,152.528861,1.462137,4580.154276,N
1,1,1,127.370861,1.464424,3225.833473,N
1,1,1,134.482861,1.302759,2915.846549,N
1,1,1,146.490861,1.441351,3786.027658,N
1,1,1,127.080861,1.325012,2986.684377,N
1,1,1,134.780861,1.424896,3456.046833,N
1,1,1,137.046861,1.442786,3381.939491,N
1,1,1,129.306861,1.377709,2787.453038,N
1,1,1,149.294861,1.502203,4784.061922,N
1,1,1,133.878861,1.346231,3355.432675,N
1,1,1,138.774861,1.481761,3734.586274,N
1,1,1,133.200861,1.464837,3366.476376,N
1,1,1,128.354861,1.331942,2880.566016,N
1,1,1,138.782861,1.456001,3590.409352,N
1,1,1,134.814861,1.395206,3344.928005,N
1,1,1,132.158861,1.51445,3409.961788,N
1,1,1,138.716861,1.39488,3507.900758,N
1,1,1,147.706861,1.550698,4393.090846,N
1,1,1,135.996861,1.444872,3362.541425,N
1,1,1,135.044861,1.339365,3242.808674,N
1,1,1,131.886861,1.367668,3046.965225,N
1,1,1,140.512861,1.516704,3837.232096,N
1,1,1,150.592861,1.494493,5004.589369,N
1,1,1,154.222861,1.54201,4594.759907,N
1,1,1,132.960861,1.419682,3583.983013,N
1,1,1,138.178861,1.429059,3696.041719,N
1,1,1,139.214861,1.615425,4018.886646,N
1,1,1,139.618861,1.385586,3607.862021,N
1,1,1,142.992861,1.521359,4346.464588,N
1,1,1,135.648861,1.462062,3736.662912,N
1,1,1,137.022861,1.346556,3593.774748,N
1,1,1,138.700861,1.477798,3694.513743,N
1,1,1,130.042861,1.364308,2948.697092,N
1,1,1,153.256861,1.667748,5103.719867,N
1,1,1,159.268861,1.583536,5357.082343,N
1,1,1,139.882861,1.475729,3902.319985,N
1,1,1,157.498861,1.655794,5326.025889,N
1,1,1,152.404861,1.620345,5243.267754,N
1,1,1,134.672861,1.541987,3766.763222,N
1,1,1,142.926861,1.426381,4118.32732,N
1,1,1,133.920861,1.564621,3808.021317,N
